File,Channel,Nuclei,x,y,z,Value,FWHM,SNR,NSNR,Label
6,Cy5,1,133.465,423.553,26.092,1.466,2.911,13.11,2.108,2
6,Cy5,2,299.439,435.878,25.858,7.173,2.748,8.798,6.747,2
6,Cy5,2,300.572,431.317,27.034,4.704,3.326,9.382,4.351,2
6,Cy5,2,223.601,454.58,24.393,4.604,3.517,17.642,4.21,1
6,Cy5,2,298.068,426.043,23.132,3.674,2.653,20.002,3.64,2
6,Cy5,2,230.935,460.425,24.866,3.133,2.652,14.141,2.833,1
6,Cy5,2,222.515,458.047,24.025,2.887,2.941,4.101,3.231,1
6,Cy5,3,772.902,418.72,24.588,6.214,2.65,77.31,7.006,2
6,Cy5,3,685.489,437.417,24.494,5.382,2.729,17.196,5.56,1
6,Cy5,3,784.758,423.972,25.421,3.535,2.814,66.057,4.329,2
6,Cy5,3,689.024,437.412,25.127,2.809,3.387,34.262,3.694,1
6,Cy5,4,424.7,435.803,23.154,4.203,2.93,11.839,5.084,2
6,Cy5,4,428.373,436.767,23.844,3.83,2.607,36.441,4.997,2
6,Cy5,4,456.793,421.204,24.217,2.267,2.299,6.056,2.609,1
6,Cy5,5,814.062,510.7,23.823,3.249,3.14,24.479,3.226,2
6,Cy5,5,745,539,26,2.476,2.931,8.068,2.938,1
6,Cy5,5,814.106,518.788,23.59,2.247,2.546,20.98,2.54,2
6,Cy5,6,510.943,624.79,24.438,8.73,3.281,27.938,6.864,0
6,Cy5,6,457.463,590.8,24.897,7.963,2.781,48.447,5.72,0
6,Cy5,6,516.773,593.719,27.751,7.455,2.606,74.072,6.307,0
6,Cy5,6,510.487,618.727,23.812,3.987,2.868,1.385,3.555,0
6,Cy5,7,652.38,609.813,25.802,5.839,2.827,42.481,5.542,2
6,Cy5,7,656.495,577.987,24.669,4.424,2.793,67.509,4.064,1
6,Cy5,8,249.521,638.501,22.276,5.409,2.691,43.856,5.198,1
6,Cy5,8,236.332,688.963,22.162,2.639,2.427,40.083,3.279,0
6,Cy5,8,214.297,650.166,22.725,2.141,2.201,39.147,2.754,2
6,Cy5,9,146.283,659.657,24.985,4.5,3.13,37.177,4.61,2
6,Cy5,9,89.982,657.446,25.407,4.069,2.995,61.938,4.251,1
6,Cy5,9,90.907,675.931,24.042,2.421,2.438,26.756,3.719,1
6,Cy5,9,109.562,649.951,25.173,2.102,2.812,45.446,2.488,1
6,Cy5,10,410.814,719.521,24.474,9.91,2.876,97.897,6.179,0
6,Cy5,10,409.05,742.703,26.141,3.857,2.889,11.169,2.904,0
6,Cy5,10,407.896,716.9,23.555,2.855,3.411,2.875,2.936,0
6,Cy5,10,430.176,746.58,24.157,2.358,2.546,19.193,1.74,0
6,Cy5,10,435,704,34,2.284,5.22,5.172,3.507,0
6,Cy5,10,419.144,699.108,35.034,2.157,4.984,9.291,3.551,0
6,a488,1,130,428,26,0.955,3.26,4.513,1.319,2
6,a488,2,223,461,25,1.403,2.948,8.904,1.462,1
6,a488,2,303.096,434.379,24.919,1.189,2.788,12.534,1.336,2
6,a488,3,692.124,435.45,23.174,1.347,2.504,13.064,1.485,1
6,a488,4,430.982,437.501,22.24,3.323,2.939,37.753,2.34,2
6,a488,4,464,431,22,1.355,2.987,16.3,1.65,1
6,a488,5,752.944,531.973,25.004,1.248,3.645,3.616,1.428,1
6,a488,5,813,503,24,0.959,2.396,5.894,1.311,2
6,a488,5,769.373,537.171,28.343,0.668,2.212,3.268,1.385,1
6,a488,6,445.686,587.142,25.641,2.793,2.735,7.55,1.756,0
6,a488,6,501,603,24,2.062,2.049,21.493,1.976,0
6,a488,6,439,602,22,1.792,2.272,12.334,1.662,0
6,a488,6,490,603,25,1.344,1.342,11.913,1.604,0
6,a488,6,504,609,32,1.318,4.286,3.535,1.65,0
6,a488,6,481,607,25,1.156,2.428,11.282,1.667,0
6,a488,6,514,580,28,1.114,2.473,9.974,1.343,0
6,a488,6,512,592,29,1.108,2.95,9.019,1.465,0
6,a488,7,651.771,577.909,24.115,2.015,2.725,11.763,1.809,1
6,a488,7,670.197,595.457,23.652,1.28,2.137,11.071,1.281,2
6,a488,7,657,601,26,1.132,3.108,5.238,1.426,2
6,a488,8,245.168,636.406,22.112,2.072,2.363,20.637,1.778,1
6,a488,8,223.941,646.546,24.328,1.706,2.669,33.48,1.649,2
6,a488,9,96.399,652.836,25.16,2.348,3.367,22.49,2.132,1
6,a488,9,138.485,661.345,24.179,2.01,2.592,19.16,1.774,2
6,a488,10,404.724,725.694,24.229,3.31,3.003,26.188,1.91,0
6,a488,10,435,704,33,3.031,4.565,5.447,2.644,0
6,a488,10,434,705,33,2.878,4.605,5.234,2.738,0
6,a488,10,430,716,36,2.714,5.071,2.912,2.842,0
6,a488,10,430,717,37.61,2.714,8.493,2.301,2.728,0
6,a488,10,418.86,700.041,35.642,2.582,5.606,6.075,2.678,0
6,a488,10,431,695,33.232,2.47,4.503,5.946,2.319,0
6,a488,10,431,694,32.887,2.357,4.011,5.066,2.213,0
6,a488,10,424,711,35,2.07,3.787,1.739,2.342,0
6,a488,10,414,709,33,2.054,5.052,3.05,2.149,0
6,a488,10,433,711,34,1.957,5.773,1.677,2.672,0
6,a488,10,424,709,34,1.754,1.62,3.513,2.271,0
6,a488,10,439,715,36.056,1.629,2.84,3.686,2.425,0
6,a488,10,436,719,36.752,1.609,3.222,2.028,2.437,0
6,a488,10,437,720,36.419,1.609,4.161,1.784,2.276,0
6,a488,10,427,711,38.226,1.6,8.258,0.987,2.707,0
6,a488,10,428,708,37.84,1.553,8.879,1.846,2.649,0
6,a488,10,412,712,31,1.536,7.439,1.227,1.772,0
6,a488,10,429,706,36,1.524,4.559,1.314,2.572,0
6,a488,10,442,716,33,1.444,1.672,5.663,2.013,0
6,a488,10,443,717,33,1.444,2.348,4.36,1.83,0
6,a488,10,431,720,37,1.43,2.391,0.506,2.167,0
6,a488,10,411,687,32,1.363,3.009,1.311,1.801,0
6,a488,10,442,715,34.861,1.348,2.232,3.386,2.016,0
6,a488,10,438,723,35,1.338,1.877,0.642,1.821,0
6,a488,10,438,724,36.609,1.338,1.817,0.783,1.743,0
6,a488,10,415,703,33,1.321,9.493,1.457,2.163,0
6,a488,10,413,703,33,1.293,9.796,0.318,1.985,0
6,a488,10,410,696,31,1.266,4.709,0.731,1.794,0
6,a488,10,436,717,39,1.252,4.045,4.537,2.408,0
6,a488,10,441,714,34,1.24,2.708,2.227,1.996,0
6,a488,10,411,697,32,1.22,4.597,0.543,1.907,0
6,a488,10,429,688,35,1.187,1.204,1.474,1.763,0
6,a488,10,436,707,39,1.111,3.024,3.574,2.318,0
6,a488,10,424,699,38,1.103,9.707,1.987,2.197,0
6,a488,10,436,706,38,1.078,3.093,2.236,2.297,0
6,a488,10,434,722,38.321,1.074,2.22,0.735,1.961,0
6,a488,10,441,721,36,1.07,1.906,2.485,1.906,0
6,a488,10,423,700,37,1.069,2.922,2.964,2.307,0
6,a488,10,423,689,33,1.033,2.4,2.108,1.895,0
6,a488,10,428,691,33,1.033,1.634,0.664,1.9,0
6,a594,1,132.383,427.122,25.752,4.76,2.652,17.152,7.331,2
6,a594,2,305.084,434.24,25.138,7.247,2.854,229.57,8.552,2
6,a594,2,225,461,25,3.941,2.582,36.36,5.353,1
6,a594,3,691.669,436.009,23.002,2.679,2.535,25.673,4.843,1
6,a594,4,431.775,438.022,22.299,12.825,2.792,292.745,16.167,2
6,a594,4,464.817,431.455,22.439,3.798,2.746,119.373,5.247,1
6,a594,5,752,532,25,3.302,2.932,7.903,5.783,1
6,a594,5,768.966,537.122,28.031,2.459,2.448,51.969,4.817,1
6,a594,5,812.729,503.843,23.848,1.52,2.78,31.119,2.904,2
6,a594,6,446.21,586.813,26.136,6.518,2.63,50.951,7.339,0
6,a594,6,501.287,602.928,24.5,4.169,2.351,81.081,5.177,0
6,a594,6,481.21,607.032,24.904,4.091,2.675,103.091,5.572,0
6,a594,6,495.493,623.624,22.903,3.894,2.476,40.279,4.632,0
6,a594,6,514.017,580.724,28.676,3.635,2.6,68.039,4.739,0
6,a594,6,435.686,595.393,22.895,3.577,2.725,13.55,4.36,0
6,a594,6,503.275,586.037,34.864,3.279,2.428,35.691,4.824,0
6,a594,6,439.51,601.624,22.124,3.207,2.752,45.067,3.916,0
6,a594,6,507.667,579.479,30.112,2.846,2.534,7.051,3.902,0
6,a594,6,512.069,592.214,28.892,2.444,2.222,43.74,4.143,0
6,a594,6,489.852,602.836,25.034,2.442,0.903,47.899,3.398,0
6,a594,7,669.987,595.7,23.829,3.653,2.433,75.398,5.647,2
6,a594,7,651.527,578.119,23.853,3.563,2.653,7.589,5.689,1
6,a594,7,656.994,601.247,25.77,2.843,2.524,61.915,4.787,2
6,a594,8,246.721,634.435,22.009,5.57,2.847,13.385,8.487,1
6,a594,8,225.427,645.37,24.432,4.522,2.764,87.845,6.228,2
6,a594,8,275.584,679.132,23.07,2.662,2.582,74.035,4.37,0
6,a594,9,140.686,659.26,24.196,5.339,2.77,29.15,8.151,2
6,a594,9,98.714,650.511,25.257,4.855,3.533,30.642,7.115,1
6,a594,9,95.336,663.292,24.744,3.232,2.603,92.939,5.496,1
6,a594,10,405.195,724.62,24.198,7.908,2.811,36.384,7.327,0
6,a594,10,401.794,742.51,26.759,3.039,2.846,26.359,3.064,0
6,tmr,1,127.5,422.404,25.224,3.448,2.996,16.775,3.126,2
6,tmr,1,151.46,364.803,27.31,1.52,2.922,18.024,2.226,1
6,tmr,2,298.064,434.79,24.657,4.254,3.053,5.086,3.703,2
6,tmr,2,226.542,449.37,23.559,3.623,2.994,9.714,3.19,1
6,tmr,2,229.402,451.562,23.537,3.404,3.001,49.931,3.509,1
6,tmr,2,302.215,437.06,24.147,3.11,2.524,50.94,3.09,2
6,tmr,3,687.453,437.584,23.677,3.334,2.739,23.883,3.25,1
6,tmr,3,754.832,429.157,25.476,2.443,2.298,56.73,3.215,2
6,tmr,3,766.853,418.451,26.782,1.86,2.472,21.577,2.502,2
6,tmr,4,465.386,431.365,23.957,2.447,3.214,29.601,2.663,1
6,tmr,4,430.149,439.273,24.202,1.626,2.424,16.028,2.32,2
6,tmr,5,746.143,539.693,26.576,3.072,2.919,32.406,3.308,1
6,tmr,5,803.121,517.408,26.47,1.778,2.846,9.848,2.286,2
6,tmr,5,810.801,516.346,28.034,1.714,2.426,17.601,2.431,2
6,tmr,6,448.034,593.405,24.032,3.563,2.578,23.672,3.397,0
6,tmr,6,508.893,600.722,28.499,3.161,2.465,51.476,3.087,0
6,tmr,6,515,587,28,1.848,2.432,15.305,1.908,0
6,tmr,7,647.261,608.328,26.312,3.93,2.77,14.361,3.919,2
6,tmr,7,650.857,607.397,26.141,2.481,2.565,33.139,3.253,2
6,tmr,8,254.234,634.702,22.212,2.78,3.066,21.495,2.63,1
6,tmr,8,234,647,23,1.377,2.427,21.338,1.938,2
6,tmr,9,96.847,668.415,25.647,2.555,2.702,50.53,3.012,1
6,tmr,9,138.974,661.059,24.391,1.866,2.792,48.127,2.422,2
6,tmr,10,434.432,704.793,34.859,2.069,4.539,5.238,2.806,0
6,tmr,10,415.106,707.796,31.86,2.067,3.232,8.457,2.538,0
6,tmr,10,418,699,36,1.838,5.178,10.229,2.679,0
6,tmr,10,422,712,26,1.719,2.505,10.8,1.987,0
7,Cy5,1,517.923,94.741,26.669,5.341,2.739,50.081,6.083,2
7,Cy5,1,487.049,96.886,25.856,2.539,2.599,41.784,3.385,1
7,Cy5,2,684.911,155.045,24.085,5.104,2.643,93.386,5.855,2
7,Cy5,2,622.365,157.333,24.892,2.093,2.708,26.902,2.517,1
7,Cy5,3,42.3,180.539,21.62,5.735,2.944,47.159,6.562,2
7,Cy5,3,85.703,250.913,21.608,2.514,2.598,28.494,3.776,1
7,Cy5,4,686.694,310.427,22.417,4.103,2.903,21.033,4.23,1
7,Cy5,4,686.65,303.66,23.11,3.983,2.839,9.167,4.417,1
7,Cy5,4,698.212,229.677,21.802,1.275,3.426,12.646,2.171,2
7,Cy5,5,454.093,351.988,28.628,2.677,2.567,22.246,2.534,1
7,Cy5,5,465.411,329.347,29.239,2.206,2.959,28.053,2.116,2
7,Cy5,6,586.901,378.722,21.455,3.516,3.212,19.971,3.51,1
7,Cy5,6,669.111,422.438,23.129,1.057,2.159,11.609,1.873,2
7,Cy5,7,395.267,524.25,20.955,2.358,2.273,15.971,2.921,2
7,Cy5,7,400.077,517.967,23.622,2.324,2.148,28.765,2.931,2
7,Cy5,7,399.88,506.059,22.551,2.015,1.912,22.772,2.609,1
7,Cy5,8,600.519,632.945,27.394,3.346,2.546,61.714,3.159,1
7,Cy5,8,630.154,650.078,26.181,2.42,2.632,21.536,3.065,2
7,Cy5,9,245.223,625.306,24.857,4.843,2.954,20.54,4.79,1
7,Cy5,9,283.511,649.341,20.637,4.428,2.656,55.892,4.18,2
7,Cy5,10,459.118,688.103,20.717,3.254,2.652,31.499,3.343,1
7,Cy5,10,532.688,662.451,22.289,2.43,2.886,24.422,2.29,2
7,Cy5,10,457.514,691.544,20.55,2.156,3.016,6.438,2.517,1
7,Cy5,11,176,730,25,4.585,2.948,33.664,4.793,2
7,Cy5,11,171.873,707.946,26.62,1.906,2.341,23.509,2.757,1
7,Cy5,12,406.617,766,22.592,5.76,2.942,51.211,4.821,2
7,Cy5,12,416.816,758.998,27.194,3.144,3.024,8.323,3.104,1
7,Cy5,12,423.374,760.642,27.723,2.846,2.498,52.995,2.93,1
7,Cy5,13,251.41,872.746,24.685,4.006,2.95,57.448,4.789,1
7,Cy5,13,294.691,896.04,25.432,1.609,2.578,4.788,2.453,2
7,Cy5,14,144.92,978.76,22,3.939,3.378,8.568,1.62,1
7,Cy5,14,117.071,873.334,19.923,2.939,2.997,21.983,4.326,2
7,a488,1,513.039,91.94,27.267,1.148,3.113,7.07,1.605,2
7,a488,1,500.196,95.808,26.666,1.037,2.608,14.049,1.618,1
7,a488,2,682.626,149.397,24.312,3.234,2.737,18.714,2.277,2
7,a488,2,609.404,153.4,25.38,0.751,3.34,6.114,1.213,1
7,a488,3,74.523,250.155,20.286,1.003,4.592,7.925,1.455,1
7,a488,3,40,176,23,0.596,2.927,5.091,1.203,2
7,a488,4,696.812,231.082,21.166,1.095,2.684,13.181,1.444,2
7,a488,4,688.258,303.633,22.989,0.893,2.222,9.736,1.374,1
7,a488,5,461.332,326.787,28.952,2.617,2.092,14.091,1.915,2
7,a488,5,467.548,350.429,28.322,1.156,1.975,13.826,1.262,1
7,a488,6,668.643,425.59,22.012,1.675,3.044,14.153,1.662,2
7,a488,6,590,379,20,0.905,2.638,12.253,1.386,1
7,a488,7,411.924,520.552,21.85,2.384,2.531,17.226,1.753,2
7,a488,7,393.955,502.747,20.065,1.297,2.834,29.423,1.36,1
7,a488,8,634.765,654.588,23.594,1.64,3.178,13.86,1.552,2
7,a488,8,605,626,29,0.56,2.014,4.244,1.149,1
7,a488,8,624,610,29,0.899,2.733,14.728,1.364,1
7,a488,9,286.481,655.441,20.747,1.908,3.082,28.627,1.587,2
7,a488,9,240.048,621.877,23.562,1.536,3.213,4.876,1.349,1
7,a488,10,543.469,665.198,21.415,2.284,3.716,12.658,1.467,2
7,a488,10,456.835,683.683,20.945,1.004,2.319,11.375,1.338,1
7,a488,11,173.048,731.028,25.878,1.293,3.153,9.32,1.42,2
7,a488,11,163.548,710.495,28.184,1.087,2.792,11.733,1.474,1
7,a488,12,400,763,21,0.811,2.589,11.696,1.217,2
7,a488,13,245.758,871.063,26.466,0.843,2.675,14.354,1.282,1
7,a488,13,295.832,881.044,25.541,0.946,2.094,9.325,1.398,2
7,a488,14,115.623,886.62,22.134,2.676,2.881,23.034,2.516,2
7,a488,14,141.863,989.07,21.788,1.305,2.857,13.12,1.612,1
7,a488,14,133.975,894.609,22.304,1.103,2.61,15.761,1.52,2
7,a488,14,136.307,979.842,22.526,1.069,2.556,17.329,1.504,1
7,a594,1,512.355,92.203,27.75,4.421,2.781,56.596,6.871,2
7,a594,1,500.205,97.189,26.929,1.461,2.577,76.195,3.164,1
7,a594,2,682.192,150.231,24.258,7.494,2.608,132.576,10.291,2
7,a594,2,608.271,154.171,25.997,1.452,2.609,36.369,2.977,1
7,a594,3,77.138,250.723,20.133,3.922,3.274,57.161,6.273,1
7,a594,3,42.876,176.975,22.838,1.978,2.385,75.32,4.228,2
7,a594,4,696,232,22,3.313,2.647,7.333,5.381,2
7,a594,4,687.658,304.252,22.735,2.374,2.553,28.209,4.287,1
7,a594,5,461.623,327.552,29.287,6.224,2.631,36.442,6.282,2
7,a594,5,467.852,351.28,28.327,3.815,2.542,102.487,4.072,1
7,a594,6,590.505,379.871,20.534,3.969,2.987,94.124,5.983,1
7,a594,6,668.367,426.105,22.022,3.242,3.008,33.353,5.093,2
7,a594,7,412.978,520.463,22.231,6.103,2.667,93.061,7.356,2
7,a594,7,394.521,502.757,20.936,4.03,2.639,45.718,4.938,1
7,a594,8,635.538,654.39,23.806,5.596,3,12.778,6.624,2
7,a594,8,623.877,610.114,28.7,3.175,2.513,94.864,5.287,1
7,a594,8,604.892,625.366,28.871,1.849,2.684,59.084,3.208,1
7,a594,9,287.836,654.263,21.241,5.137,2.857,81.803,6.42,2
7,a594,9,241.372,620.308,23.834,4.759,3.031,37.379,6.448,1
7,a594,10,457.482,682.586,20.567,4.105,2.736,136.676,5.175,1
7,a594,10,543.676,665.092,21.858,4.097,4.118,37.093,4.535,2
7,a594,11,165.695,707.863,27.963,6.076,2.868,77.045,8.014,1
7,a594,11,175.557,728.695,25.961,4.408,3.188,63.549,6.142,2
7,a594,12,420.881,754.474,27.381,1.574,2.643,41.087,2.609,1
7,a594,12,400.54,761.696,21.445,1.558,2.878,37.747,2.466,2
7,a594,13,296.893,878.688,25.534,2.696,2.61,67.287,4.455,2
7,a594,13,247.823,867.122,26.269,1.393,2.723,6.433,2.757,1
7,a594,14,117.974,882.198,22.293,6.761,3.083,47.511,11.119,2
7,a594,14,144.188,983.749,22.147,4.889,2.705,122.737,8.141,1
7,a594,14,138.52,974.842,22.834,3.247,2.609,56.943,5.932,1
7,a594,14,136.247,890.378,22.467,2.516,2.572,58.486,4.999,2
7,tmr,1,519.39,92.235,25.584,1.428,3.047,19.862,1.93,2
7,tmr,1,490.128,82.825,25.223,1.528,3.034,27.736,1.967,1
7,tmr,2,669.424,142.569,25.518,2.822,3.359,9.542,1.464,2
7,tmr,2,613.691,146.063,25.562,1.822,2.692,11.358,2.277,1
7,tmr,3,84.699,243.348,21.028,1.218,3.163,9.936,2.028,1
7,tmr,3,38.725,185.262,22.3,0.987,2.965,14.431,1.637,2
7,tmr,4,698.822,305.982,21.298,2.394,2.663,20.871,2.874,1
7,tmr,4,698.829,231.276,22.046,1.858,2.715,30.375,2.429,2
7,tmr,5,463.316,353.024,27.031,2.952,2.764,22.048,2.517,1
7,tmr,5,465.665,325.426,28.36,2.593,3.18,15.743,2.35,2
7,tmr,6,596.433,373.296,21.323,4.743,2.649,40.925,3.969,1
7,tmr,6,656.018,419.847,23.198,1.794,3.051,17.754,2.498,2
7,tmr,7,398.53,523.619,22.668,2.244,2.41,46.191,2.313,2
7,tmr,7,392.681,502.578,21.684,1.557,2.63,11.301,1.755,1
7,tmr,8,601.915,622.4,27,2.616,2.879,8.794,1.435,1
7,tmr,8,623.903,645.918,24.881,1.616,2.631,27.741,2.158,2
7,tmr,9,233.691,630.979,22.583,2.283,3.183,20.376,2.255,1
7,tmr,9,277.924,660.849,22.885,1.916,2.951,10.036,2.185,2
7,tmr,10,537.751,660.674,22.281,2.183,3.253,27.049,1.9,2
7,tmr,11,166.653,727.863,24.497,2.014,3.545,19.695,2.255,2
7,tmr,11,162.32,711.51,25.428,3.753,2.672,32.233,3.235,1
7,tmr,12,418.446,754.081,27.147,1.569,2.986,17.681,1.958,1
7,tmr,12,413.049,758.208,23.36,1.478,2.976,14.91,1.819,2
7,tmr,13,252.246,869.2,25.704,1.144,2.715,13.331,1.796,1
7,tmr,13,312.073,906.674,25.074,1.577,2.963,19.258,2.019,2
7,tmr,14,142.72,970.344,21.952,1.162,2.587,39.703,2.031,1
7,tmr,14,114.32,875.668,20.599,1.552,3.089,9.341,2.172,2
7,tmr,14,116.77,890.282,22.768,1.074,2.383,27.443,2.066,2
